"id","host_response_rate","host_acceptance_rate","host_is_superhost","host_listings_count","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","neighbourhood_group_cleansed","property_type","room_type","accommodates","bathrooms_text","bedrooms","beds","price","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","review_scores_rating","instant_bookable","a_balcony","a_garden","a_fireplace","a_outdoors","a_pool","a_breakfast","a_air_conditioning","a_parking","a_working_space","a_child_friendly","a_gym","a_gaming","a_kitchen","a_pets","bathroom_digits","bathroom_chars","bathrooms_type","bathrooms_count","flag_review_scores_rating"
1041060,"8","99",0,27,27,1,1,"la Vila de Gràcia","Gràcia","Apartment","Entire home/apt",4,"1 bath",2,2,92,3,7,2,3,7,90,3,8.6,1,30,60,90,365,2020-12-18,135,7,0,94,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0," bath","1 ","Private",1,0
1044869,"83","98",0,10,10,1,1,"el Camp de l'Arpa del Clot","Sant Martí","Apartment","Entire home/apt",2,"1 bath",1,1,49,2,365,1,2,1125,1125,1.3,1125,1,6,36,49,157,2020-12-18,4,4,0,85,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0," bath","1 ","Private",1,0
1047089,"100","100",0,1,1,1,1,"la Vila de Gràcia","Gràcia","Apartment","Entire home/apt",5,"1 bath",2,3,36,1,180,1,1,1125,1125,1,1125,1,21,51,81,315,2020-12-17,317,27,1,90,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,0
1049897,"100","100",0,16,16,1,1,"la Sagrada Família","Eixample","Apartment","Entire home/apt",6,"2 baths",3,0,155,3,1125,2,180,300,1125,8.5,858.1,1,30,60,87,352,2020-12-17,173,4,0,92,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0," baths","2 ","Private",2,0
1052846,"81","97",0,160,160,1,1,"el Poblenou","Sant Martí","Apartment","Entire home/apt",4,"1 bath",1,2,88,2,1125,2,2,1125,1125,2,1125,1,0,0,0,0,2020-12-17,24,0,0,95,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0," bath","1 ","Private",1,0
1060614,"100","96",1,1,1,1,1,"el Fort Pienc","Eixample","Apartment","Entire home/apt",6,"1 bath",3,6,70,3,1125,3,3,1125,1125,3,1125,1,21,51,81,352,2020-12-18,550,29,0,97,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0," bath","1 ","Private",1,0
1061343,"100","98",0,14,14,1,1,"les Tres Torres","Sarrià-Sant Gervasi","Apartment","Entire home/apt",4,"1.5 baths",2,3,102,1,1125,1,1,1125,1125,1,1125,1,23,53,82,357,2020-12-17,76,2,0,89,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,". baths","1.5 ","Private",1,0
1064956,"100","98",0,14,14,1,1,"les Corts","Les Corts","Apartment","Entire home/apt",2,"1 bath",1,1,83,1,1125,1,1,1125,1125,1,1125,1,0,0,0,241,2020-12-18,89,5,0,86,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0," bath","1 ","Private",1,0
1064989,"N/A","100",0,2,2,1,1,"el Raval","Ciutat Vella","Apartment","Private room",2,"1 private bath",1,2,48,1,30,1,1,30,30,1,30,1,1,1,1,1,2020-12-19,553,15,0,93,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0," private bath","1  ","Private",1,0
1065281,"83","98",0,10,10,1,1,"la Sagrada Família","Eixample","Apartment","Entire home/apt",2,"1 bath",1,1,49,1,365,1,1,365,365,1,365,1,6,36,66,341,2020-12-18,15,8,0,80,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0," bath","1 ","Private",1,0
1067338,"N/A","90",1,1,1,1,1,"la Nova Esquerra de l'Eixample","Eixample","Apartment","Entire home/apt",6,"2 baths",3,5,217,3,30,3,3,30,30,3,30,1,0,0,0,0,2020-12-18,49,3,0,94,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0," baths","2 ","Private",2,0
1068523,"100","100",0,39,39,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",4,"1 bath",2,3,159,2,29,1,2,6,6,2,6,1,0,0,0,0,2020-12-17,123,9,0,95,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,0
1069572,"100","100",1,1,1,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",5,"2 baths",3,4,123,3,365,1,3,1125,1125,3,1125,1,30,60,90,359,2020-12-18,85,5,0,98,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0," baths","2 ","Private",2,0
1070322,"100","100",0,1,1,1,1,"la Salut","Gràcia","Apartment","Private room",3,"1 shared bath",1,3,22,2,1125,2,2,1125,1125,2,1125,1,27,57,87,359,2020-12-17,234,6,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," shared bath","1  ","Shared",1,0
1070511,"100","100",0,1,1,1,1,"la Vila de Gràcia","Gràcia","Apartment","Private room",2,"1 shared bath",1,3,18,1,1125,1,1,1125,1125,1,1125,1,30,60,90,362,2020-12-18,234,10,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," shared bath","1  ","Shared",1,0
1071740,"100","97",1,1,1,1,1,"Sants","Sants-Montjuïc","Apartment","Entire home/apt",4,"2 baths",2,2,116,2,1125,2,20,1125,1125,2.5,1125,1,0,0,0,0,2020-12-18,160,18,3,99,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1," baths","2 ","Private",2,0
1073748,"100","100",1,1,1,1,1,"Vallvidrera, el Tibidabo i les Planes","Sarrià-Sant Gervasi","Apartment","Entire home/apt",4,"1 bath",1,2,182,3,90,3,3,1125,1125,3,1125,1,0,0,0,0,2020-12-18,92,3,0,100,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0," bath","1 ","Private",1,0
1074100,"96","84",0,6,6,1,1,"el Poble Sec","Sants-Montjuïc","Apartment","Entire home/apt",5,"1 bath",2,3,80,3,1125,3,3,1125,1125,3,1125,1,30,60,90,360,2020-12-18,227,4,0,80,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,0
1074936,"100","100",0,3,3,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",5,"2 baths",2,4,155,2,1125,2,2,1125,1125,2,1125,1,24,54,84,355,2020-12-17,30,0,0,87,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0," baths","2 ","Private",2,0
1077851,"100","100",0,1,1,1,1,"la Teixonera","Horta-Guinardó","Apartment","Entire home/apt",5,"1 bath",3,4,90,2,1125,2,2,1125,1125,2,1125,1,26,56,81,317,2020-12-17,246,9,0,89,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0," bath","1 ","Private",1,0
1079887,"75","100",0,3,3,1,1,"la Nova Esquerra de l'Eixample","Eixample","Apartment","Entire home/apt",3,"1 bath",2,2,53,2,1125,2,2,1125,1125,2,1125,1,25,55,85,341,2020-12-17,135,5,0,93,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0," bath","1 ","Private",1,0
1080242,"100","95",0,4,4,1,1,"el Parc i la Llacuna del Poblenou","Sant Martí","Apartment","Private room",2,"1 bath",1,1,35,2,1125,2,2,1125,1125,2,1125,1,30,60,90,365,2020-12-17,43,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," bath","1 ","Private",1,0
1082656,"86","100",1,4,4,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",4,"3 baths",2,2,109,3,180,3,3,180,180,3,180,1,24,54,84,174,2020-12-17,60,1,0,96,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0," baths","3 ","Private",3,0
1085376,"100","95",0,1,1,1,1,"el Fort Pienc","Eixample","Apartment","Entire home/apt",2,"1.5 baths",1,1,26,3,180,2,2,180,180,2,180,1,6,23,53,321,2020-12-18,330,22,0,91,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,". baths","1.5 ","Private",1,0
1085881,"100","100",0,5,5,1,1,"la Vila Olímpica del Poblenou","Sant Martí","Apartment","Entire home/apt",4,"1 bath",1,2,110,4,548,4,4,548,548,4,548,1,0,28,58,327,2020-12-17,130,0,0,89,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0," bath","1 ","Private",1,0
1091090,"100","90",1,7,7,1,1,"la Vila de Gràcia","Gràcia","Apartment","Entire home/apt",4,"1 bath",1,2,80,5,1125,5,30,1125,1125,22.6,1125,1,0,0,0,76,2020-12-18,34,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," bath","1 ","Private",1,0
1092780,"100","99",1,10,10,1,1,"la Vila de Gràcia","Gràcia","Apartment","Entire home/apt",6,"1 bath",2,4,42,2,1125,2,2,1125,1125,2,1125,1,20,36,36,110,2020-12-17,305,7,0,96,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0," bath","1 ","Private",1,0
1093949,"N/A","N/A",1,2,2,1,1,"la Sagrada Família","Eixample","Apartment","Private room",2,"1.5 shared baths",1,2,65,3,5,3,3,5,5,3,5,1,0,0,0,17,2020-12-18,44,0,0,98,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,". shared baths","1.5  ","Shared",1,0
1094023,"N/A","N/A",1,2,2,1,1,"la Sagrada Família","Eixample","Apartment","Private room",2,"1.5 shared baths",1,2,59,2,5,2,2,5,5,2,5,1,0,0,0,0,2020-12-17,64,0,0,96,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,". shared baths","1.5  ","Shared",1,0
1094534,"0","100",0,3,3,1,1,"Sant Antoni","Eixample","Apartment","Private room",2,"1.5 shared baths",1,0,66,3,28,3,3,28,28,3,28,1,0,0,0,260,2020-12-17,67,0,0,94,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,". shared baths","1.5  ","Shared",1,0
1094548,"56","56",0,11,11,1,1,"la Vila de Gràcia","Gràcia","Apartment","Entire home/apt",4,"1 bath",2,4,57,1,1124,7,7,1124,1124,7,1124,1,10,40,70,268,2020-12-17,214,3,0,90,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0," bath","1 ","Private",1,0
1098571,"100","100",0,3,3,1,1,"el Barri Gòtic","Ciutat Vella","Apartment","Private room",2,"1.5 baths",1,1,41,1,29,1,1,1125,1125,1,1125,1,9,9,11,12,2020-12-17,731,24,0,92,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,". baths","1.5 ","Private",1,0
1100121,"100","100",1,1,1,1,0,"la Vila de Gràcia","Gràcia","Apartment","Entire home/apt",2,"1 bath",1,1,92,2,250,2,2,250,250,2,250,1,0,0,0,117,2020-12-17,352,12,0,96,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0," bath","1 ","Private",1,0
1100506,"N/A","100",0,3,3,1,1,"el Parc i la Llacuna del Poblenou","Sant Martí","Apartment","Private room",2,"1 shared bath",1,1,80,30,93,30,30,1125,1125,30,1125,1,29,59,89,175,2020-12-18,372,9,0,96,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0," shared bath","1  ","Shared",1,0
1102498,"100","100",0,1,1,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",4,"1 bath",2,3,91,5,300,5,5,1125,1125,5,1125,1,29,59,89,339,2020-12-18,118,3,0,92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0," bath","1 ","Private",1,0
1102747,"70","85",0,35,35,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",5,"2 baths",3,4,131,1,1125,2,4,1125,1125,2.9,1125,1,0,0,0,62,2020-12-17,118,9,0,89,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0," baths","2 ","Private",2,0
1102856,"100","99",1,10,10,1,1,"Can Baró","Horta-Guinardó","Apartment","Entire home/apt",4,"1 bath",2,3,82,2,30,2,2,30,30,2,30,1,0,0,0,0,2020-12-18,374,13,0,95,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0," bath","1 ","Private",1,0
1106222,"100","100",0,16,16,1,1,"la Font de la Guatlla","Sants-Montjuïc","Apartment","Entire home/apt",6,"1 bath",2,4,87,3,300,2,4,300,300,2.9,300,1,1,1,14,289,2020-12-17,64,2,0,88,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,0
1106987,"100","94",1,1,1,1,1,"la Vila Olímpica del Poblenou","Sant Martí","Apartment","Private room",2,"1 shared bath",1,2,33,1,1125,1,1,1125,1125,1,1125,1,17,17,17,60,2020-12-17,215,1,0,95,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0," shared bath","1  ","Shared",1,0
1109264,"100","88",0,8,8,1,1,"la Nova Esquerra de l'Eixample","Eixample","Apartment","Private room",3,"1.5 shared baths",1,2,22,1,1125,1,1,1125,1125,1,1125,1,27,57,87,362,2020-12-18,259,19,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,". shared baths","1.5  ","Shared",1,0
1109610,"N/A","N/A",0,1,1,1,0,"la Vila de Gràcia","Gràcia","Apartment","Entire home/apt",3,"1 bath",1,3,70,30,1125,30,30,1125,1125,30,1125,1,1,1,1,232,2020-12-18,10,2,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0," bath","1 ","Private",1,0
1109989,"100","100",1,3,3,1,1,"Sant Antoni","Eixample","Apartment","Entire home/apt",5,"2 baths",2,3,96,2,1125,2,2,1125,1125,2,1125,1,19,49,79,340,2020-12-18,350,22,0,96,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0," baths","2 ","Private",2,0
1110057,"99","100",0,111,111,1,1,"la Vila de Gràcia","Gràcia","Apartment","Entire home/apt",6,"1 bath",2,4,166,2,365,2,5,365,365,2.2,365,1,0,0,18,293,2020-12-18,8,0,0,73,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0," bath","1 ","Private",1,0
1111418,"100","100",0,27,27,1,1,"l'Antiga Esquerra de l'Eixample","Eixample","Apartment","Entire home/apt",6,"1 bath",3,4,113,1,1125,2,3,1125,1125,2.7,1125,1,0,0,18,290,2020-12-18,45,4,0,83,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0," bath","1 ","Private",1,0
1112838,"100","83",0,1,1,1,1,"el Poble Sec","Sants-Montjuïc","Apartment","Entire home/apt",6,"2 baths",3,4,80,5,1125,5,5,1125,1125,5,1125,1,0,0,0,12,2020-12-17,158,2,0,94,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0," baths","2 ","Private",2,0
1113540,"67","96",0,5,5,1,1,"Hostafrancs","Sants-Montjuïc","Apartment","Entire home/apt",4,"1 bath",2,2,50,3,30,3,3,30,30,3,30,1,30,60,90,180,2020-12-17,113,4,0,83,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0," bath","1 ","Private",1,0
1117451,"N/A","N/A",0,1,1,1,0,"la Vila de Gràcia","Gràcia","Apartment","Private room",4,"2 baths",1,2,130,7,28,7,7,28,28,7,28,1,30,60,90,365,2020-12-18,0,0,0,94,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0," baths","2 ","Private",2,1
1117469,"100","100",1,1,1,1,1,"Sants","Sants-Montjuïc","Apartment","Entire home/apt",6,"1.5 baths",3,3,63,30,100,30,30,100,100,30,100,1,0,0,0,0,2020-12-18,46,6,0,92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,". baths","1.5 ","Private",1,0
1117699,"N/A","100",0,1,1,1,0,"el Raval","Ciutat Vella","Apartment","Private room",2,"1 bath",1,1,60,3,1125,3,3,1125,1125,3,1125,1,15,45,75,350,2020-12-17,139,0,0,93,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0," bath","1 ","Private",1,0
1119598,"20","95",0,39,39,1,1,"la Sagrada Família","Eixample","Apartment","Entire home/apt",6,"1 bath",4,6,137,1,1125,3,5,1125,1125,3,1125,1,30,60,90,321,2020-12-18,84,12,0,91,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0," bath","1 ","Private",1,0
1124129,"98","98",0,5,5,1,1,"el Camp d'en Grassot i Gràcia Nova","Gràcia","Apartment","Entire home/apt",3,"1 bath",2,2,88,4,1124,4,4,1124,1124,4,1124,1,15,45,75,345,2020-12-17,352,7,0,87,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,0
1136207,"100","100",0,6,6,1,1,"Hostafrancs","Sants-Montjuïc","Apartment","Private room",2,"1 shared bath",1,1,30,7,1125,7,7,1125,1125,7,1125,1,0,0,0,0,2020-12-17,0,0,0,94,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0," shared bath","1  ","Shared",1,1
1136384,"100","N/A",1,2,2,1,1,"l'Antiga Esquerra de l'Eixample","Eixample","Apartment","Entire home/apt",3,"1 bath",1,1,61,2,62,2,4,1125,1125,3.4,1125,1,13,43,73,150,2020-12-17,181,16,1,97,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0," bath","1 ","Private",1,0
1139069,"100","99",0,19,19,1,1,"les Corts","Les Corts","Apartment","Entire home/apt",4,"1 bath",2,3,69,2,120,3,27,365,365,24.8,365,1,0,0,0,0,2020-12-17,61,8,0,93,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0," bath","1 ","Private",1,0
1139810,"100","93",0,1,1,1,0,"el Raval","Ciutat Vella","Apartment","Private room",3,"1 shared bath",2,2,19,1,1125,1,1,1125,1125,1,1125,1,17,47,61,61,2020-12-17,108,5,0,96,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0," shared bath","1  ","Shared",1,0
1139849,"50","77",0,22,22,1,1,"la Vila Olímpica del Poblenou","Sant Martí","Apartment","Entire home/apt",6,"1 bath",2,3,192,1,60,2,5,60,60,2.5,60,1,1,1,1,1,2020-12-19,6,0,0,77,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0," bath","1 ","Private",1,0
1140144,"90","54",0,51,51,1,1,"el Camp de l'Arpa del Clot","Sant Martí","Apartment","Entire home/apt",6,"2 baths",4,5,60,32,1125,32,32,1125,1125,32,1125,1,28,58,88,363,2020-12-17,0,0,0,94,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0," baths","2 ","Private",2,1
1144815,"100","100",1,1,1,1,1,"la Font de la Guatlla","Sants-Montjuïc","Apartment","Private room",2,"1 shared bath",1,1,26,1,100,1,1,100,100,1,100,1,30,60,90,90,2020-12-18,131,2,0,91,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0," shared bath","1  ","Shared",1,0
1145940,"50","96",0,1,1,1,1,"el Camp d'en Grassot i Gràcia Nova","Gràcia","Apartment","Entire home/apt",6,"2 baths",3,6,195,2,1125,2,2,1125,1125,2,1125,1,0,0,0,27,2020-12-17,191,5,0,95,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0," baths","2 ","Private",2,0
1147133,"0","N/A",0,1,1,1,1,"la Sagrada Família","Eixample","Apartment","Private room",2,"1 shared bath",1,1,20,2,1125,2,2,1125,1125,2,1125,0,0,0,0,0,2020-12-17,23,0,0,81,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0," shared bath","1  ","Shared",1,0
1147333,"100","100",0,1,1,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",6,"1 bath",3,3,190,4,30,4,4,30,30,4,30,1,30,60,90,365,2020-12-17,55,0,0,86,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0," bath","1 ","Private",1,0
1147500,"98","100",0,7,7,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",5,"1 bath",2,3,80,3,1125,3,3,1125,1125,3,1125,1,13,43,73,262,2020-12-17,95,7,1,87,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,0
1149191,"100","100",1,3,3,1,1,"el Putxet i el Farró","Sarrià-Sant Gervasi","Apartment","Entire home/apt",4,"1 bath",1,2,90,1,1125,1,1,1125,1125,1,1125,1,4,34,64,248,2020-12-18,108,5,0,97,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0," bath","1 ","Private",1,0
1150062,"100","100",1,3,3,1,1,"el Putxet i el Farró","Sarrià-Sant Gervasi","Apartment","Entire home/apt",4,"1 bath",1,2,80,2,1125,2,2,1125,1125,2,1125,1,0,23,53,328,2020-12-17,79,1,1,97,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,0
1150128,"100","100",1,3,3,1,1,"el Putxet i el Farró","Sarrià-Sant Gervasi","Apartment","Entire home/apt",4,"1 bath",1,2,75,2,1125,2,2,1125,1125,2,1125,1,23,53,83,358,2020-12-17,105,5,0,95,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,0
1161417,"100","100",0,1,1,1,1,"el Camp d'en Grassot i Gràcia Nova","Gràcia","Apartment","Entire home/apt",6,"1 bath",2,3,60,3,1125,3,3,1125,1125,3,1125,1,11,41,71,334,2020-12-18,332,19,0,92,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0," bath","1 ","Private",1,0
1166491,"100","100",0,9,9,1,1,"el Putxet i el Farró","Sarrià-Sant Gervasi","Apartment","Entire home/apt",3,"1 bath",1,0,32,1,365,1,4,9,365,2.6,21.1,1,0,0,0,132,2020-12-18,45,13,0,89,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0," bath","1 ","Private",1,0
1169088,"70","85",0,35,35,1,1,"Sant Antoni","Eixample","Apartment","Entire home/apt",6,"1 bath",4,4,107,1,1125,3,4,1125,1125,3.1,1125,1,1,1,1,1,2020-12-19,47,6,0,85,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0," bath","1 ","Private",1,0
1169142,"8","99",0,27,27,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",6,"1 bath",2,1,84,3,30,2,3,15,90,3,30.1,1,30,60,90,359,2020-12-17,74,8,0,93,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0," bath","1 ","Private",1,0
1169191,"100","100",1,1,1,1,1,"la Sagrada Família","Eixample","Apartment","Entire home/apt",6,"2 baths",3,3,399,2,1125,2,2,1125,1125,2,1125,1,0,0,0,0,2020-12-30,159,5,0,99,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0," baths","2 ","Private",2,0
1169229,"0","33",0,0,0,1,1,"la Sagrada Família","Eixample","Apartment","Private room",2,"1 shared bath",2,0,100,2,1125,2,2,1125,1125,2,1125,1,23,53,83,173,2020-12-18,4,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," shared bath","1  ","Shared",1,0
1186442,"90","99",0,9,9,1,1,"Sant Antoni","Eixample","Apartment","Entire home/apt",4,"1 bath",2,2,109,3,1125,3,3,1125,1125,3,1125,1,30,60,90,360,2020-12-18,39,2,0,98,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,0
1186506,"90","99",0,9,9,1,1,"Sant Antoni","Eixample","Apartment","Entire home/apt",4,"1 bath",2,2,109,3,1125,3,3,1125,1125,3,1125,1,30,60,90,358,2020-12-18,56,1,0,93,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,0
1186521,"90","99",0,9,9,1,1,"Sant Antoni","Eixample","Apartment","Entire home/apt",2,"1 bath",1,1,102,28,1125,3,28,1125,1125,25,1125,1,30,60,90,354,2020-12-18,67,8,0,90,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0," bath","1 ","Private",1,0
1186539,"90","99",0,9,9,1,1,"Sant Antoni","Eixample","Apartment","Entire home/apt",2,"1 bath",1,1,98,1,1125,1,3,1125,1125,1.2,1125,1,30,60,90,362,2020-12-18,56,0,0,91,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,0
1186559,"90","99",0,9,9,1,1,"Sant Antoni","Eixample","Apartment","Entire home/apt",4,"1 bath",1,1,98,3,1125,3,3,1125,1125,3,1125,1,30,60,90,362,2020-12-17,30,5,0,93,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,0
1188839,"100","99",0,21,21,1,1,"la Vila de Gràcia","Gràcia","Apartment","Entire home/apt",6,"1 bath",2,3,106,1,1125,1,1,1125,1125,1,1125,1,23,53,83,162,2020-12-18,229,6,0,88,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,0
1190258,"85","50",0,2,2,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",4,"1 bath",2,3,41,7,303,5,7,303,303,6.9,303,1,12,12,12,12,2020-12-17,17,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0," bath","1 ","Private",1,0
1190898,"N/A","N/A",0,1,1,1,1,"la Vila de Gràcia","Gràcia","Apartment","Entire home/apt",4,"2 baths",2,2,70,31,1125,31,31,1125,1125,31,1125,1,28,58,88,363,2020-12-17,0,0,0,94,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0," baths","2 ","Private",2,1
1193162,"90","99",0,11,11,1,1,"l'Antiga Esquerra de l'Eixample","Eixample","Apartment","Entire home/apt",6,"1 bath",2,3,101,2,1111,2,2,1125,1125,2,1125,1,0,1,18,108,2020-12-18,259,18,0,88,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0," bath","1 ","Private",1,0
1193842,"100","96",1,1,1,1,1,"el Poble Sec","Sants-Montjuïc","Apartment","Entire home/apt",4,"1 bath",2,3,79,4,1125,4,6,1125,1125,4,1125,1,0,0,0,0,2020-12-18,67,2,0,100,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0," bath","1 ","Private",1,0
1193941,"100","100",1,2,2,1,1,"el Barri Gòtic","Ciutat Vella","Apartment","Private room",3,"1 shared bath",1,3,20,2,1125,2,2,1125,1125,2,1125,1,5,20,20,20,2020-12-17,504,24,0,93,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0," shared bath","1  ","Shared",1,0
1194696,"N/A","82",1,2,2,1,1,"Provençals del Poblenou","Sant Martí","Apartment","Private room",2,"1 shared bath",1,1,28,2,10,2,2,10,10,2,10,1,0,0,0,0,2020-12-17,71,7,0,95,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0," shared bath","1  ","Shared",1,0
1197458,"90","98",0,1,1,1,1,"el Poblenou","Sant Martí","Apartment","Private room",3,"1 shared bath",1,2,25,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,2020-12-18,371,19,1,91,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0," shared bath","1  ","Shared",1,0
1198074,"100","99",1,11,11,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",4,"2 baths",2,3,95,1,1125,1,8,1125,1125,1.6,1125,1,14,44,74,176,2020-12-18,39,6,0,99,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0," baths","2 ","Private",2,0
1199380,"100","99",1,24,24,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",4,"1 bath",1,1,156,1,30,1,3,30,30,1,30,1,0,0,17,286,2020-12-17,221,6,0,92,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0," bath","1 ","Private",1,0
1199382,"100","99",1,24,24,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",4,"1 bath",1,1,93,1,90,1,3,90,90,1.1,90,1,20,50,80,355,2020-12-17,206,10,1,96,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0," bath","1 ","Private",1,0
1199594,"100","94",1,1,1,1,1,"el Barri Gòtic","Ciutat Vella","Apartment","Entire home/apt",6,"1.5 baths",2,3,51,1,1125,1,1,1125,1125,1,1125,1,12,36,66,66,2020-12-17,448,35,1,94,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,". baths","1.5 ","Private",1,0
