id,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,instant_bookable,a_balcony,a_garden,a_fireplace,a_outdoors,a_pool,a_breakfast,a_air_conditioning,a_parking,a_working_space,a_child_friendly,a_gym,a_gaming,a_kitchen,a_pets,bathrooms_type,bathrooms_count,flag_review_scores_rating,ln_price,host_professional,seeked,is_reviewed,holdout
26377825,0,1,1,1,1,el Poble Sec,Sants-Montjuïc,Apartment,Private room,2,1 private bath,1,2,70,3,20,3,3,20,20,3,20,1,0,0,0,108,2020-12-17,1,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Private,1,0,4.248495242049359,Individual,1,1,0
26379501,0,26,26,1,1,el Raval,Ciutat Vella,Apartment,Entire home/apt,4,1 bath,1,1,52,32,365,32,32,365,365,32,365,1,30,60,90,365,2020-12-18,0,0,0,94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Private,1,1,3.9512437185814275,Professional,0,0,0
26381646,0,3,3,1,1,el Fort Pienc,Eixample,Apartment,Private room,2,1 shared bath,1,1,49,1,30,1,1,30,30,1,30,1,30,60,90,365,2020-12-17,4,0,0,65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Shared,1,0,3.8918202981106265,Individual,0,1,0
26382633,0,26,26,1,1,el Barri Gòtic,Ciutat Vella,Apartment,Entire home/apt,4,1 bath,1,1,80,32,365,32,32,365,365,32,365,1,30,60,90,365,2020-12-17,0,0,0,94,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Private,1,1,4.382026634673881,Professional,0,0,0
26384731,0,26,26,1,1,Sant Antoni,Eixample,Apartment,Entire home/apt,4,1 bath,1,1,52,32,365,32,32,365,365,32,365,1,2,16,46,321,2020-12-17,0,0,0,94,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Private,1,1,3.9512437185814275,Professional,0,0,0
26386867,1,13,13,1,1,la Nova Esquerra de l'Eixample,Eixample,Apartment,Entire home/apt,3,2 baths,2,2,75,35,200,35,35,1125,1125,35,1125,1,0,0,30,210,2020-12-30,4,1,0,95,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Private,2,0,4.31748811353631,Professional,1,1,0
26387235,0,4,4,1,1,la Barceloneta,Ciutat Vella,Apartment,Entire home/apt,2,1 bath,2,3,118,3,1125,3,3,1125,1125,3,1125,1,0,22,52,320,2020-12-18,14,4,0,94,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,Private,1,0,4.770684624465665,Professional,0,1,0
26387761,0,4,4,1,1,la Barceloneta,Ciutat Vella,Apartment,Entire home/apt,2,1 bath,2,3,118,3,1125,3,3,1125,1125,3,1125,1,13,43,73,346,2020-12-18,34,9,0,92,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,Private,1,0,4.770684624465665,Professional,0,1,0
26387879,0,4,4,1,1,la Barceloneta,Ciutat Vella,Apartment,Entire home/apt,2,1 bath,2,3,111,3,1125,3,3,1125,1125,3,1125,1,30,60,90,358,2020-12-17,13,3,0,91,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Private,1,0,4.709530201312334,Professional,0,1,0
26400467,1,15,15,1,1,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Apartment,Entire home/apt,4,2 baths,2,2,110,32,1125,32,32,1125,1125,32,1125,1,0,0,0,77,2020-12-17,1,0,0,100,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Private,2,0,4.700480365792417,Professional,1,1,1
26410714,0,5,5,1,1,el Barri Gòtic,Ciutat Vella,Apartment,Private room,2,3.5 shared baths,1,1,38,31,1125,31,31,1125,1125,31,1125,1,30,60,90,365,2020-12-17,9,2,0,96,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,Shared,3,0,3.6375861597263857,Professional,0,1,0
26411411,0,1,1,1,0,el Clot,Sant Martí,Apartment,Private room,2,1 shared bath,1,1,40,2,1125,2,2,1125,1125,2,1125,1,0,0,0,0,2020-12-18,4,0,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shared,1,0,3.6888794541139363,Individual,1,1,0
26412463,0,149,149,1,1,el Putxet i el Farró,Sarrià-Sant Gervasi,Apartment,Entire home/apt,3,1 bath,2,2,54,32,1125,32,32,1125,1125,32,1125,1,0,0,0,0,2020-12-16,2,0,0,100,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Private,1,0,3.9889840465642745,Professional,1,1,1
26413576,0,42,42,1,1,el Parc i la Llacuna del Poblenou,Sant Martí,Apartment,Entire home/apt,5,1 bath,3,4,51,89,300,89,89,300,300,89,300,1,29,59,89,364,2020-12-18,0,0,0,94,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,Private,1,1,3.9318256327243257,Professional,0,0,1
26424071,0,1,1,1,0,Hostafrancs,Sants-Montjuïc,Apartment,Entire home/apt,4,1 bath,1,2,58,32,1125,32,32,1125,1125,32,1125,1,28,58,88,363,2020-12-17,0,0,0,94,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Private,1,1,4.060443010546419,Individual,0,0,0
26426826,0,12,12,1,1,el Camp de l'Arpa del Clot,Sant Martí,Apartment,Entire home/apt,5,1 bath,2,3,55,3,1125,3,5,1125,1125,3.1,1125,1,30,60,90,103,2020-12-19,69,10,0,94,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,Private,1,0,4.007333185232471,Professional,1,1,1
26433396,0,1,1,1,1,la Barceloneta,Ciutat Vella,Apartment,Entire home/apt,3,1 bath,2,2,55,30,65,30,30,65,65,30,65,1,15,45,75,350,2020-12-17,3,0,0,93,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Private,1,0,4.007333185232471,Individual,0,1,0
26436015,1,1,1,1,1,Sant Antoni,Eixample,Apartment,Entire home/apt,2,1 bath,1,1,30,31,1125,31,31,1125,1125,31,1125,1,0,15,45,225,2020-12-18,4,2,0,100,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Private,1,0,3.4011973816621555,Individual,1,1,0
26436956,0,40,40,1,1,el Poblenou,Sant Martí,Apartment,Entire home/apt,4,1 bath,2,2,61,32,360,32,32,360,360,32,360,1,29,59,89,364,2020-12-18,2,0,0,80,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,Private,1,0,4.110873864173311,Professional,0,1,0
26437895,1,13,13,1,1,Provençals del Poblenou,Sant Martí,Apartment,Entire home/apt,4,1 bath,2,3,75,33,200,33,33,200,200,33,200,1,30,60,90,270,2020-12-17,2,0,0,100,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,Private,1,0,4.31748811353631,Professional,1,1,0
26439674,0,10,10,1,1,el Barri Gòtic,Ciutat Vella,Apartment,Private room,4,1 private bath,1,2,11,1,1125,1,1,1125,1125,1,1125,1,6,35,65,340,2020-12-17,74,16,0,88,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Private,1,0,2.3978952727983707,Professional,0,1,0
26440758,0,149,149,1,1,la Dreta de l'Eixample,Eixample,Apartment,Entire home/apt,5,1 bath,3,5,49,32,330,32,32,1125,1125,32,1125,1,1,1,1,1,2020-12-19,1,1,0,80,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Private,1,0,3.8918202981106265,Professional,1,1,0
26448737,0,3,3,1,0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Apartment,Private room,2,1 shared bath,1,1,55,30,1125,30,30,1125,1125,30,1125,1,28,58,88,363,2020-12-17,10,0,0,100,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Shared,1,0,4.007333185232471,Individual,0,1,1
26464962,0,18,18,1,1,les Tres Torres,Sarrià-Sant Gervasi,Apartment,Entire home/apt,2,1 bath,1,1,36,1,1125,1,3,1125,1125,2.8,1125,1,26,56,86,361,2020-12-18,50,9,1,85,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Private,1,0,3.58351893845611,Professional,0,1,0
26466609,0,2,2,1,0,Sants - Badal,Sants-Montjuïc,Apartment,Private room,2,1 shared bath,1,1,35,2,3,2,2,3,3,2,3,1,29,59,89,89,2020-12-18,9,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shared,1,0,3.5553480614894135,Individual,1,1,0
26480751,1,1,1,1,1,Sant Andreu,Sant Andreu,Apartment,Private room,2,1 shared bath,1,1,20,2,30,2,2,30,30,2,30,1,0,15,45,45,2020-12-18,60,5,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Shared,1,0,2.995732273553991,Individual,1,1,1
26485676,1,2,2,1,1,la Barceloneta,Ciutat Vella,Apartment,Entire home/apt,2,1.5 baths,1,1,49,31,365,31,31,365,365,31,365,1,0,0,0,0,2020-12-18,0,0,0,94,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Private,1,1,3.8918202981106265,Individual,1,0,0
26486954,0,1,1,1,1,Sant Antoni,Eixample,Apartment,Entire home/apt,4,2 baths,2,2,65,32,600,32,32,600,600,32,600,1,0,0,0,260,2020-12-17,1,0,0,100,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,Private,2,0,4.174387269895637,Individual,1,1,0
26488228,0,1,1,1,0,el Clot,Sant Martí,Apartment,Private room,2,1 shared bath,1,1,45,4,15,4,4,15,15,4,15,1,29,59,89,179,2020-12-17,14,1,0,97,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Shared,1,0,3.8066624897703196,Individual,1,1,1
26489540,1,2,2,1,1,la Vila Olímpica del Poblenou,Sant Martí,Apartment,Private room,2,1 private bath,1,1,35,3,30,3,3,30,30,3,30,1,5,21,21,21,2020-12-17,27,1,0,99,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Private,1,0,3.5553480614894135,Individual,1,1,0
26493354,0,2,2,1,0,Vilapicina i la Torre Llobeta,Nou Barris,Apartment,Entire home/apt,4,1 bath,2,3,55,31,60,31,31,60,60,31,60,1,28,58,88,363,2020-12-17,0,0,0,94,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Private,1,1,4.007333185232471,Individual,0,0,1
26498151,0,2,2,1,0,Hostafrancs,Sants-Montjuïc,Apartment,Private room,2,1 shared bath,1,2,30,2,1125,2,2,1125,1125,2,1125,1,30,60,90,365,2020-12-30,15,0,0,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Shared,1,0,3.4011973816621555,Individual,0,1,0
26510348,1,3,3,1,1,el Camp de l'Arpa del Clot,Sant Martí,Apartment,Private room,2,1.5 shared baths,1,1,42,5,30,5,5,1125,1125,5,1125,1,30,60,90,90,2020-12-17,20,3,0,95,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Shared,1,0,3.7376696182833684,Individual,1,1,0
26511850,0,2,2,1,1,la Barceloneta,Ciutat Vella,Apartment,Entire home/apt,4,1 bath,1,2,50,30,1125,30,30,1125,1125,30,1125,1,30,60,90,365,2020-12-18,0,0,0,94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Private,1,1,3.912023005428146,Individual,0,0,0
26512872,0,2,2,1,1,la Dreta de l'Eixample,Eixample,Apartment,Private room,2,1 shared bath,1,1,58,1,40,1,1,1125,1125,1,1125,1,0,0,0,0,2020-12-16,40,4,0,89,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,Shared,1,0,4.060443010546419,Individual,1,1,0
26514955,0,28,28,1,1,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Apartment,Entire home/apt,4,2 baths,2,3,103,2,30,2,2,30,30,2,30,1,0,0,0,0,2020-12-18,65,9,0,89,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Private,2,0,4.634728988229636,Professional,1,1,0
26514958,0,28,28,1,1,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Apartment,Entire home/apt,4,2 baths,2,3,88,7,30,1,7,30,30,2.7,30,1,30,60,90,199,2020-12-17,72,19,0,94,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Private,2,0,4.477336814478207,Professional,1,1,0
26515581,0,28,28,1,1,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Apartment,Entire home/apt,4,2 baths,2,3,600,7,30,1,7,30,30,2.7,30,1,0,0,9,118,2020-12-17,32,12,0,88,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,Private,2,0,6.396929655216146,Professional,1,1,0
26516873,0,1,1,1,1,el Poble Sec,Sants-Montjuïc,Apartment,Private room,3,1 private bath,1,2,55,2,14,2,2,14,14,2,14,1,29,59,89,364,2020-12-17,11,0,0,84,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,Private,1,0,4.007333185232471,Individual,0,1,0
26519990,0,17,17,1,1,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Apartment,Entire home/apt,4,2 baths,2,2,81,30,330,30,30,330,330,30,330,1,27,57,87,362,2020-12-17,0,0,0,94,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,Private,2,1,4.394449154672439,Professional,0,0,0
26526273,0,1,1,1,0,Vallcarca i els Penitents,Gràcia,Apartment,Private room,2,1 private bath,1,1,45,2,15,2,2,15,15,2,15,1,15,45,75,165,2020-12-17,69,3,0,92,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Private,1,0,3.8066624897703196,Individual,1,1,0
26526346,0,2,2,1,1,el Clot,Sant Martí,Apartment,Private room,2,1 shared bath,1,1,50,2,7,2,2,7,7,2,7,1,15,45,75,75,2020-12-17,65,1,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shared,1,0,3.912023005428146,Individual,1,1,0
26545851,0,17,17,1,1,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Apartment,Entire home/apt,4,2 baths,2,2,81,30,330,30,30,330,330,30,330,1,29,59,89,364,2020-12-18,0,0,0,94,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,Private,2,1,4.394449154672439,Professional,0,0,0
26547093,0,9,9,1,1,Vallcarca i els Penitents,Gràcia,Apartment,Entire home/apt,4,1 bath,3,3,42,31,1125,31,31,1125,1125,31,1125,1,29,59,89,364,2020-12-18,0,0,0,94,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Private,1,1,3.7376696182833684,Professional,0,0,0
26547342,0,9,9,1,1,el Guinardó,Horta-Guinardó,Apartment,Entire home/apt,4,1 bath,3,3,60,32,1125,32,32,1125,1125,32,1125,1,30,60,90,365,2020-12-17,1,1,0,60,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,Private,1,0,4.0943445622221,Professional,0,1,0
26548742,0,28,28,1,1,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Apartment,Entire home/apt,4,2 baths,2,3,600,7,30,1,7,30,30,2.7,30,1,0,0,0,95,2020-12-17,51,11,0,89,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Private,2,0,6.396929655216146,Professional,1,1,0
26550311,0,17,17,1,1,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Apartment,Entire home/apt,4,2 baths,2,2,87,30,330,30,30,330,330,30,330,1,29,59,89,364,2020-12-18,0,0,0,94,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,Private,2,1,4.465908118654584,Professional,0,0,1
26550368,0,16,16,1,1,el Barri Gòtic,Ciutat Vella,Apartment,Entire home/apt,4,1 bath,2,2,109,31,1123,31,31,1123,1123,31,1123,1,30,60,90,365,2020-12-17,7,1,0,89,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Private,1,0,4.6913478822291435,Professional,0,1,0
26551159,0,17,17,1,1,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Apartment,Entire home/apt,4,2 baths,2,2,81,30,330,1,30,330,330,29,330,1,18,48,78,353,2020-12-18,1,1,0,100,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,Private,2,0,4.394449154672439,Professional,0,1,1
26551614,0,17,17,1,1,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Apartment,Entire home/apt,4,2 baths,2,2,81,30,330,30,30,330,330,30,330,1,29,59,89,364,2020-12-18,0,0,0,94,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,Private,2,1,4.394449154672439,Professional,0,0,0
26551759,1,17,17,1,1,el Barri Gòtic,Ciutat Vella,Apartment,Entire home/apt,2,1 bath,2,2,68,60,360,60,60,360,360,60,360,1,28,58,88,363,2020-12-17,0,0,0,94,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Private,1,1,4.219507705176107,Professional,0,0,0
26556089,0,2,2,1,1,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Apartment,Private room,2,1 private bath,1,1,50,1,40,1,1,40,40,1,40,1,0,14,44,319,2020-12-17,26,1,0,94,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Private,1,0,3.912023005428146,Individual,0,1,0
26558608,0,2,2,1,0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Apartment,Private room,2,1.5 shared baths,1,2,45,2,1125,2,2,1125,1125,2,1125,1,0,0,0,0,2020-12-19,43,0,0,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shared,1,0,3.8066624897703196,Individual,1,1,0
26558995,0,21,21,1,1,el Poble Sec,Sants-Montjuïc,Apartment,Entire home/apt,6,1 bath,3,1,117,1,1125,1,1,1125,1125,1,1125,1,30,60,90,264,2020-12-17,10,0,0,85,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,Private,1,0,4.762173934797756,Professional,1,1,0
26560638,0,3,3,1,1,el Raval,Ciutat Vella,Apartment,Entire home/apt,3,1 bath,1,2,35,30,365,30,30,1125,1125,30,1125,1,0,0,0,171,2020-12-18,4,1,0,75,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,Private,1,0,3.5553480614894135,Individual,1,1,0
26561889,0,12,12,1,1,el Poble Sec,Sants-Montjuïc,Apartment,Entire home/apt,4,1 bath,1,3,99,1,1125,1,4,1125,1125,1.5,1125,1,14,29,54,298,2020-12-18,0,0,0,94,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Private,1,1,4.59511985013459,Professional,1,0,0
26562206,0,1,1,1,0,el Raval,Ciutat Vella,Apartment,Private room,2,1 shared bath,1,1,40,2,6,2,2,6,6,2,6,1,0,0,17,107,2020-12-18,60,7,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shared,1,0,3.6888794541139363,Individual,1,1,0
26576725,0,7,7,1,1,la Dreta de l'Eixample,Eixample,Apartment,Entire home/apt,4,2 baths,2,3,248,3,1125,3,3,1125,1125,3,1125,1,0,0,0,0,2020-12-18,44,6,0,95,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,Private,2,0,5.5134287461649825,Professional,1,1,0
26581505,0,7,7,1,1,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,Apartment,Entire home/apt,6,2 baths,3,3,200,32,1125,32,32,1125,1125,32,1125,1,0,0,0,262,2020-12-18,1,1,0,100,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,Private,2,0,5.298317366548036,Professional,1,1,0
26581893,0,7,7,1,1,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Apartment,Entire home/apt,5,2 baths,2,3,172,3,1125,3,3,1125,1125,3,1125,1,30,60,90,270,2020-12-17,24,2,0,85,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Private,2,0,5.147494476813453,Professional,1,1,1
26583566,0,1,1,1,0,el Guinardó,Horta-Guinardó,Apartment,Private room,2,1 shared bath,1,1,48,2,1125,2,2,1125,1125,2,1125,1,30,60,90,365,2020-12-18,49,2,0,91,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Shared,1,0,3.871201010907891,Individual,0,1,0
26584431,0,28,28,1,1,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Apartment,Entire home/apt,4,2 baths,2,2,116,2,30,2,2,30,30,2,30,1,1,1,1,1,2020-12-19,67,18,0,85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Private,2,0,4.7535901911063645,Professional,1,1,0
26584437,0,28,28,1,1,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Apartment,Entire home/apt,4,1.5 baths,2,3,88,7,30,1,7,30,30,2.7,30,1,30,60,90,199,2020-12-17,42,6,0,87,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Private,1,0,4.477336814478207,Professional,1,1,0
26584440,0,28,28,1,1,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Apartment,Entire home/apt,4,1.5 baths,2,3,600,2,30,2,2,30,30,2,30,1,0,2,32,141,2020-12-18,42,8,0,84,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Private,1,0,6.396929655216146,Professional,1,1,0
26584528,0,28,28,1,1,l'Antiga Esquerra de l'Eixample,Eixample,Apartment,Entire home/apt,4,1.5 baths,2,3,88,7,30,1,7,30,30,2.7,30,1,30,60,90,199,2020-12-17,35,3,0,85,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Private,1,0,4.477336814478207,Professional,1,1,0
26584756,0,25,25,1,1,el Raval,Ciutat Vella,Apartment,Entire home/apt,4,1 bath,2,3,75,32,1125,32,32,1125,1125,32,1125,1,30,60,90,365,2020-12-17,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Private,1,1,4.31748811353631,Professional,0,0,0
26588642,0,7,7,1,1,la Dreta de l'Eixample,Eixample,Apartment,Entire home/apt,5,1.5 baths,3,4,116,3,1125,3,3,1125,1125,3,1125,1,25,55,85,353,2020-12-18,29,9,0,83,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,Private,1,0,4.7535901911063645,Professional,0,1,0
26592652,0,3,3,1,1,el Barri Gòtic,Ciutat Vella,Apartment,Entire home/apt,2,1.5 baths,1,1,28,31,1125,31,31,1125,1125,31,1125,1,9,39,69,344,2020-12-17,8,2,0,95,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,Private,1,0,3.332204510175204,Individual,0,1,1
26595790,0,2,2,1,1,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Apartment,Private room,3,1.5 shared baths,2,2,12,2,31,2,2,31,31,2,31,1,12,42,72,87,2020-12-17,12,12,0,98,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,Shared,1,0,2.4849066497880004,Individual,1,1,0
26600666,1,2,2,1,1,el Raval,Ciutat Vella,Apartment,Entire home/apt,4,1 bath,1,2,38,32,1125,7,32,1125,1125,31.3,1125,1,11,11,11,228,2020-12-17,7,4,0,97,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,Private,1,0,3.6375861597263857,Individual,1,1,0
26601188,0,2,2,1,0,el Poble Sec,Sants-Montjuïc,Apartment,Private room,2,1 shared bath,1,1,58,1,1125,1,1,1125,1125,1,1125,1,30,60,90,365,2020-12-18,21,1,0,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shared,1,0,4.060443010546419,Individual,0,1,1
26613280,0,1,1,1,1,el Barri Gòtic,Ciutat Vella,Apartment,Private room,2,1 shared bath,1,1,36,32,45,32,32,45,45,32,45,1,0,0,0,0,2020-12-16,6,0,0,92,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,Shared,1,0,3.58351893845611,Individual,1,1,0
26618359,0,3,3,1,0,el Fort Pienc,Eixample,Apartment,Private room,2,1 private bath,1,1,69,1,1125,1,1,1125,1125,1,1125,1,16,46,76,351,2020-12-18,7,0,0,88,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,Private,1,0,4.23410650459726,Individual,0,1,1
26619115,1,20,20,1,1,la Dreta de l'Eixample,Eixample,Apartment,Entire home/apt,5,1.5 baths,3,4,144,3,30,3,3,30,30,3,30,1,27,57,72,347,2020-12-18,1,0,0,100,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,Private,1,0,4.969813299576001,Professional,0,1,0
26625950,1,20,20,1,1,la Dreta de l'Eixample,Eixample,Apartment,Entire home/apt,4,1 bath,2,2,126,3,180,3,3,180,180,3,180,1,24,54,69,344,2020-12-17,1,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Private,1,0,4.836281906951478,Professional,0,1,0
26628669,1,20,20,1,1,la Dreta de l'Eixample,Eixample,Apartment,Entire home/apt,6,2 baths,3,6,261,3,180,3,3,180,180,3,180,1,17,47,58,333,2020-12-17,2,0,0,100,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,Private,2,0,5.564520407322694,Professional,0,1,0
26631768,0,1,1,1,1,la Vila de Gràcia,Gràcia,Apartment,Entire home/apt,2,1.5 baths,1,1,28,32,1125,32,32,1125,1125,32,1125,1,0,14,44,319,2020-12-17,0,0,0,94,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Private,1,1,3.332204510175204,Individual,0,0,0
26645009,0,2,2,1,0,Sant Genís dels Agudells,Horta-Guinardó,Apartment,Entire home/apt,4,1 bath,2,2,95,4,10,4,4,10,10,4,10,1,0,0,0,170,2020-12-18,6,0,0,77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Private,1,0,4.553876891600541,Individual,1,1,0
26647920,1,20,20,1,1,el Camp d'en Grassot i Gràcia Nova,Gràcia,Apartment,Entire home/apt,6,2 baths,3,5,176,3,30,3,3,30,30,3,30,1,27,57,72,347,2020-12-17,5,1,0,95,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Private,2,0,5.170483995038151,Professional,0,1,0
26649077,0,6,6,1,0,el Barri Gòtic,Ciutat Vella,Apartment,Private room,5,1 private bath,2,4,85,3,1125,3,3,1125,1125,3,1125,1,0,0,0,0,2020-12-18,0,0,0,94,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,Private,1,1,4.442651256490317,Professional,1,0,1
26649308,1,20,20,1,1,l'Antiga Esquerra de l'Eixample,Eixample,Apartment,Entire home/apt,4,1 bath,2,3,180,3,90,3,3,90,90,3,90,1,0,16,31,297,2020-12-18,0,0,0,94,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Private,1,1,5.19295685089021,Professional,1,0,1
26649800,0,2,2,1,1,la Vila Olímpica del Poblenou,Sant Martí,Apartment,Entire home/apt,4,1 bath,2,2,58,32,100,32,32,100,100,32,100,1,0,0,0,0,2020-12-16,3,0,0,100,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,Private,1,0,4.060443010546419,Individual,1,1,1
26651637,0,3,3,1,0,el Fort Pienc,Eixample,Apartment,Private room,2,Shared half-bath,1,1,69,1,1125,1,1,1125,1125,1,1125,1,15,45,75,350,2020-12-17,12,0,0,89,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,Shared,1,0,4.23410650459726,Individual,0,1,0
26653515,0,3,3,1,0,el Fort Pienc,Eixample,Apartment,Private room,2,Shared half-bath,1,2,58,1,1125,1,1,1125,1125,1,1125,1,15,45,75,165,2020-12-17,5,0,0,60,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,Shared,1,0,4.060443010546419,Individual,1,1,0
26655794,1,1,1,1,1,la Vila de Gràcia,Gràcia,Apartment,Private room,2,1 private bath,1,1,8,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,2020-12-18,35,5,0,98,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Private,1,0,2.0794415416798357,Individual,1,1,1
